,,,,,,,
33,finish,6(f▮▮▮▮▮),字,,,1,【他】済ます、使い果たす
,(～を)終える,,,,,,
34,first,5(f▮▮▮▮),字,,,1,【他】一等の、一流の
,最初の,,,,,,
35,fish,4(f▮▮▮),字,,,1,【他】魚肉、魚座
,魚,,,,,,
36,flower,6(f▮▮▮▮▮),字,,,1,【他】満開、盛年
,花,,,,,,
37,food,4(f▮▮▮),字,,,1,【他】食料、えじき
,食べ物,,,,,,
38,get,3(g▮▮),字,,,1,【他】受け取る、身につける
,(～を)手に入れる,,,,,,
39,gift,4(g▮▮▮),字,,,1,【他】寄贈品、才能
,贈り物,,,,,,
40,glasses,7(g▮▮▮▮▮▮),字,,,1,【他】窓ガラス
,めがね,,,,,,
41,gym,3(g▮▮),字,,,1,【他】(学科の)体育、体操
,体育館,,,,,,
42,hand,4(h▮▮▮),字,,,1,【他】方面
,手,,,,,,
43,happy,5(h▮▮▮▮),字,,,1,【他】満足な、うれしくて
,幸せな,,,,,,
44,hobby,5(h▮▮▮▮),字,,,1,【他】道楽
,趣味,,,,,,
45,hospital,8(h▮▮▮▮▮▮▮),字,,,1,【他】養育院、収容所
,病院,,,,,,
46,house,5(h▮▮▮▮),字,,,1,【他】人家、家畜小屋
,家,,,,,,
47,how,3(h▮▮),字,,,1,【他】いかが、どう
,どのようにして,,,,,,
48,hungry,6(h▮▮▮▮▮),字,,,1,【他】飢えた、不毛の
,空腹である,,,,,,
49,juice,5(j▮▮▮▮),字,,,1,【他】汁、体液
,ジュース,,,,,,
50,kind,4(k▮▮▮),字,,,1,【他】優しい
,親切な,,,,,,
51,large,5(l▮▮▮▮),字,,,1,【他】多数の、大形の
,大きい,,,,,,
52,learn,5(l▮▮▮▮),字,,,1,【他】記憶する、知る
,(～を)習得する,,,,,,
53,light,5(l▮▮▮▮),字,,,1,【他】光線、日光
,光,,,,,,
54,map,3(m▮▮),字,,,1,【他】天体図、図解
,地図,,,,,,
55,math,4(m▮▮▮),字,,,1,
,数学,,,,,,
56,milk,4(m▮▮▮),字,,,1,【他】母乳、乳剤
,牛乳,,,,,,
57,money,5(m▮▮▮▮),字,,,1,【他】貨幣、財産
,お金,,,,,,
58,morning,7(m▮▮▮▮▮▮),字,,,1,【他】午前、夜明け
,朝,,,,,,
59,movie,5(m▮▮▮▮),字,,,1,【他】映画館、映画産業
,映画,,,,,,
60,music,5(m▮▮▮▮),字,,,1,
,音楽,,,,,,
61,name,4(n▮▮▮),字,,,1,
,名前,,,,,,
62,new,3(n▮▮),字,,,1,
,新しい,,,,,,
63,next,4(n▮▮▮),字,,,1,
,次の,,,,,,
64,notebook,8(n▮▮▮▮▮▮▮),字,,,1,
,ノート,,,,,,
65,now,3(n▮▮),字,,,1,
,今,,,,,,
66,number、numero,6(n▮▮▮▮▮),字,,,1,
,番号,,,,,,
67,old,3(o▮▮),字,,,1,
,古い,,,,,,
68,open,4(o▮▮▮),字,,,1,
,(～を)開ける,,,,,,
69,park,4(p▮▮▮),字,,,1,
,公園,,,,,,
70,party,5(p▮▮▮▮),字,,,1,
,パーティー,,,,,,
71,pencil,6(p▮▮▮▮▮),字,,,1,
,鉛筆,,,,,,
72,player,6(p▮▮▮▮▮),字,,,1,
,選手,,,,,,
73,police,6(p▮▮▮▮▮),字,,,1,
,警察,,,,,,
74,pond、pool,4(p▮▮▮),字,,,1,
,池,,,,,,
75,question,8(q▮▮▮▮▮▮▮),字,,,1,
,質問,,,,,,
76,radio,5(r▮▮▮▮),字,,,1,
,ラジオ,,,,,,
77,rain,4(r▮▮▮),字,,,1,
,雨,,,,,,
78,read,4(r▮▮▮),字,,,1,
,(～を)読む,,,,,,
79,right,5(r▮▮▮▮),字,,,1,
,正しい,,,,,,
80,room,4(r▮▮▮),字,,,1,
,部屋,,,,,,
81,salad,5(s▮▮▮▮),字,,,1,
,サラダ,,,,,,
82,season,6(s▮▮▮▮▮),字,,,1,
,季節,,,,,,
83,shop,4(s▮▮▮),字,,,1,
,店,,,,,,
84,short,5(s▮▮▮▮),字,,,1,
,短い,,,,,,
85,sing,4(s▮▮▮),字,,,1,
,歌う,,,,,,
86,small,5(s▮▮▮▮),字,,,1,
,小さな,,,,,,
87,story,5(s▮▮▮▮),字,,,1,
,物語,,,,,,
88,table,5(t▮▮▮▮),字,,,1,
,テーブル,,,,,,
89,this,4(t▮▮▮),字,,,1,
,これ,,,,,,
90,time,4(t▮▮▮),字,,,1,
,時間,,,,,,
91,train,5(t▮▮▮▮),字,,,1,
,電車,,,,,,
92,try,3(t▮▮),字,,,1,
,(～を)試す,,,,,,
93,use,3(u▮▮),字,,,1,
,(～を)使う,,,,,,
94,video,5(v▮▮▮▮),字,,,1,
,ビデオ,,,,,,
95,wait,4(w▮▮▮),字,,,1,
,(～を)待つ,,,,,,
96,watch,5(w▮▮▮▮),字,,,1,
,(～を)見る,,,,,,
97,welcome,7(w▮▮▮▮▮▮),字,,,1,
,ようこそ,,,,,,
98,year,4(y▮▮▮),字,,,1,
,年,,,,,,
99,you,3(y▮▮),字,,,1,
,あなたは,,,,,,
100,zoo,3(z▮▮),字,,,1,
,動物園,,,,,,
101,adult,5(a▮▮▮▮),字,,,2,
,大人,,,,,,
102,always,6(a▮▮▮▮▮),字,,,2,
,いつも,,,,,,
103,another,7(a▮▮▮▮▮▮),字,,,2,
,もう一つの,,,,,,
104,answer,6(a▮▮▮▮▮),字,,,2,
,(～に)答える,,,,,,
105,arrive,6(a▮▮▮▮▮),字,,,2,
,(～に)到着する,,,,,,
106,before,6(b▮▮▮▮▮),字,,,2,
,(～の)前に,,,,,,
107,behind,6(b▮▮▮▮▮),字,,,2,
,(～の)後ろに,,,,,,
108,better,6(b▮▮▮▮▮),字,,,2,
,より良い,,,,,,
109,both,4(b▮▮▮),字,,,2,
,両方とも,,,,,,
110,break,5(b▮▮▮▮),字,,,2,
,(～を)壊す,,,,,,
111,cheap,5(c▮▮▮▮),字,,,2,
,(値段が)安い,,,,,,
112,college,7(c▮▮▮▮▮▮),字,,,2,
,大学,,,,,,
113,computer,8(c▮▮▮▮▮▮▮),字,,,2,
,コンピューター,,,,,,
114,corner,6(c▮▮▮▮▮),字,,,2,
,曲がり角,,,,,,
115,country,7(c▮▮▮▮▮▮),字,,,2,
,国,,,,,,
116,dark,4(d▮▮▮),字,,,2,
,(明るさが)暗い,,,,,,
117,delicious,9(d▮▮▮▮▮▮▮▮),字,,,2,
,おいしい,,,,,,
118,dictionary,10(d▮▮▮▮▮▮▮▮▮),字,,,2,
,辞書,,,,,,
119,difficult,9(d▮▮▮▮▮▮▮▮),字,,,2,
,難しい,,,,,,
120,draw,4(d▮▮▮),字,,,2,
,描く,,,,,,
121,evening,7(e▮▮▮▮▮▮),字,,,2,
,夕方,,,,,,
122,everything,10(e▮▮▮▮▮▮▮▮▮),字,,,2,
,(何でも)すべて,,,,,,
123,exciting,8(e▮▮▮▮▮▮▮),字,,,2,
,興奮させる,,,,,,
124,exercise,8(e▮▮▮▮▮▮▮),字,,,2,
,(身体の)運動,,,,,,
125,expensive,9(e▮▮▮▮▮▮▮▮),字,,,2,
,(値段が)高い,,,,,,
126,forget,6(f▮▮▮▮▮),字,,,2,
,(～を)忘れる,,,,,,
127,full,4(f▮▮▮),字,,,2,
,満タンの,,,,,,
128,market,6(flea ▮▮▮▮▮▮),字,,,2,
,フリーマーケット,,,,,,
129,future,6(f▮▮▮▮▮),字,,,2,
,未来,,,,,,
130,ready,5(get ▮▮▮▮▮),字,,,2,
,(～を)準備する,,,,,,
131,glad,4(g▮▮▮),字,,,2,
,うれしい,,,,,,
132,glove,5(g▮▮▮▮),字,,,2,
,手袋,,,,,,
133,goods,5(g▮▮▮▮),字,,,2,
,商品,,,,,,
134,grade,5(g▮▮▮▮),字,,,2,
,階級,,,,,,
135,cold,4(have a ▮▮▮▮),字,,,2,
,風邪をひいている,,,,,,
136,hit,3(h▮▮),字,,,2,
,(～を)打つ,,,,,,
137,holiday,7(▮▮▮▮▮▮▮),字,,,2,
,休日,,,,,,
138,hope,4(h▮▮▮),字,,,2,
,希望,,,,,,
139,idea,4(i▮▮▮),字,,,2,
,考え,,,,,,
140,information,11(i▮▮▮▮▮▮▮▮▮▮),字,,,2,
,情報,,,,,,
141,interesting,11(i▮▮▮▮▮▮▮▮▮▮),字,,,2,
,興味深い,,,,,,
142,interview,9(i▮▮▮▮▮▮▮▮),字,,,2,
,インタビュー,,,,,,
143,join,4(j▮▮▮),字,,,2,
,(～に)加わる,,,,,,
144,just,4(j▮▮▮),字,,,2,
,ちょうど,,,,,,
145,knife,5(k▮▮▮▮),字,,,2,
,ナイフ,,,,,,
146,language,8(l▮▮▮▮▮▮▮),字,,,2,
,言語,,,,,,
147,loud,4(l▮▮▮),字,,,2,
,騒がしい,,,,,,
148,last,4(▮▮▮▮ night),字,,,2,
,昨夜,,,,,,
149,leave,5(l▮▮▮▮),字,,,2,
,(～を)去る,,,,,,
150,liberty,7(l▮▮▮▮▮▮),字,,,2,
,自由,,,,,,
151,life,4(l▮▮▮),字,,,2,
,生活,,,,,,
152,look,4(▮▮▮▮ for),字,,,2,
,(～を)探す,,,,,,
153,maple,5(m▮▮▮▮),字,,,2,
,カエデ,,,,,,
154,maybe,5(m▮▮▮▮),字,,,2,
,たぶん,,,,,,
155,miss,4(m▮▮▮),字,,,2,
,(～に)乗り遅れる,,,,,,
156,more,4(more and ▮▮▮▮),字,,,2,
,ますます,,,,,,
157,museum,6(m▮▮▮▮▮),字,,,2,
,博物館,,,,,,
158,neck,4(n▮▮▮),字,,,2,
,首,,,,,,
159,newspaper,9(n▮▮▮▮▮▮▮▮),字,,,2,
,新聞,,,,,,
160,time,4(next ▮▮▮▮),字,,,2,
,次回,,,,,,
161,office,6(o▮▮▮▮▮),字,,,2,
,事務所,,,,,,
162,foot,4(on ▮▮▮▮),字,,,2,
,徒歩で,,,,,,
163,once,4(n▮▮▮),字,,,2,
,一度,,,,,,
164,only,4(o▮▮▮),字,,,2,
,～だけの,,,,,,
165,success,7(s▮▮▮▮▮▮),字,,,2,
,成功,,,,,,
166,parents,7(p▮▮▮▮▮▮),字,,,2,
,両親,,,,,,
167,part,4(▮▮▮t),字,,,2,
,部分,,,,,,
168,pass,4(p▮▮▮),字,,,2,
,(～を)通過する,,,,,,
169,person,6(▮▮▮▮▮n),字,,,2,
,(個としての)人,,,,,,
170,phone,5(p▮▮▮▮),字,,,2,
,電話,,,,,,
171,piece,5(p▮▮▮▮),字,,,2,
,一切れ,,,,,,
172,place,5(p▮▮▮▮),字,,,2,
,場所,,,,,,
173,plan,4(p▮▮▮),字,,,2,
,計画,,,,,,
174,prepare,7(p▮▮▮▮▮▮),字,,,2,　
,(～を)準備する,,,,,,
175,promise,7(p▮▮▮▮▮▮),字,,,2,
,約束,,,,,,
176,quiet,5(q▮▮▮▮),字,,,2,
,静かな,,,,,,
177,receive,7(r▮▮▮▮▮▮),字,,,2,
,(～を)受け取る,,,,,,
178,remember,8(r▮▮▮▮▮▮▮),字,,,2,
,(～を)思い出す,,,,,,
179,rent,4(r▮▮▮),字,,,2,
,(～を)借りる,,,,,,
180,send,4(s▮▮▮),字,,,2,
,(～を)送る,,,,,,
181,should,6(s▮▮▮▮▮),字,,,2,
,～すべきである,,,,,,
182,shoulder,8(s▮▮▮▮▮▮▮),字,,,2,
,肩,,,,,,
183,soccer,6(s▮▮▮▮▮),字,,,2,
,サッカー,,,,,,
184,something,9(s▮▮▮▮▮▮▮▮),字,,,2,
,何か,,,,,,
185,subject,7(s▮▮▮▮▮▮),字,,,2,
,教科,,,,,,
186,bath,4(take a ▮▮▮▮),字,,,2,
,"風呂に入る",,,,,,
187,lie,3(tell a ▮▮▮),字,,,2,
,うそをつく,,,,,,
188,together,8(t▮▮▮▮▮▮▮),字,,,2,
,一緒に,,,,,,
189,thing,5(t▮▮▮▮),字,,,2,
,(形のある)物,,,,,,
190,think,5(t▮▮▮▮),字,,,2,
,(～と)思う,,,,,,
191,thousand,8(t▮▮▮▮▮▮▮),字,,,2,
,1000,,,,,,
192,tired,5(t▮▮▮▮),字,,,2,
,疲れた,,,,,,
193,understand,10(u▮▮▮▮▮▮▮▮▮),字,,,2,
,理解する,,,,,,
194,well,4(very ▮▮▮▮),字,,,2,
,よろしい,,,,,,
195,visit,5(v▮▮▮▮),字,,,2,
,(～を)訪ねる,,,,,,
196,warm,4(w▮▮▮),字,,,2,
,暖かい,,,,,,
197,way,3(w▮▮),字,,,2,
,道,,,,,,
198,worry,5(w▮▮▮▮),字,,,2,
,心配させる,,,,,,
199,write,5(w▮▮▮▮),字,,,2,
,(～に)手紙を書く,,,,,,
200,yesterday,9(y▮▮▮▮▮▮▮▮),字,,,2,
,昨日,,,,,,
201,about,5(a▮▮▮▮),字,,,3,
,～について,,,,,,
202,actor,5(a▮▮▮▮),字,,,3,
,俳優,,,,,,
203,against,7(a▮▮▮▮▮▮),字,,,3,
,(～に)反対して,,,,,,
204,agree,5(▮▮▮▮▮ with),字,,,3,
,(～に)賛成する,,,,,,
205,aquarium,8(a▮▮▮▮▮▮▮),字,,,3,
,水族館,,,,,,
206,bamboo,6(b▮▮▮▮▮),字,,,3,
,竹,,,,,,
207,because,7(b▮▮▮▮▮▮),字,,,3,
,なぜなら,,,,,,
208,beginner,8(b▮▮▮▮▮▮▮),字,,,3,
,初心者,,,,,,
209,between,7(b▮▮▮▮▮▮),字,,,3,
,～の間に,,,,,,
210,building,8(b▮▮▮▮▮▮▮),字,,,3,
,建物,,,,,,
211,chase,5(c▮▮▮▮),字,,,3,
,(～を)追跡する,,,,,,
212,confident,9(c▮▮▮▮▮▮▮▮),字,,,3,
,自信に満ちた,,,,,,
213,cousin,6(c▮▮▮▮▮),字,,,3,
,いとこ,,,,,,
214,creative,8(c▮▮▮▮▮▮▮),字,,,3,
,創造的な,,,,,,
215,culture,7(c▮▮▮▮▮▮),字,,,3,
,(ある時代の)文化,,,,,,
216,danger,6(d▮▮▮▮▮),字,,,3,
,危険,,,,,,
217,decide,6(d▮▮▮▮▮),字,,,3,
,(～を)決定する,,,,,,
218,direct,6(d▮▮▮▮▮),字,,,3,
,(～を)指導する,,,,,,
219,difference,10(d▮▮▮▮▮▮▮▮▮),字,,,3,
,違い,,,,,,
220,double,6(d▮▮▮▮▮),字,,,3,
,2倍の,,,,,,
221,easily,6(e▮▮▮▮▮),字,,,3,
,簡単に,,,,,,
222,engine,6(e▮▮▮▮▮),字,,,3,
,エンジン,,,,,,
223,enough,6(e▮▮▮▮▮),字,,,3,
,十分な,,,,,,
224,entrance,8(e▮▮▮▮▮▮▮),字,,,3,
,入口,,,,,,
225,environment,11(e▮▮▮▮▮▮▮▮▮▮),字,,,3,
,環境,,,,,,
226,field,5(f▮▮▮▮),字,,,3,
,野原,,,,,,
227,example,7(for ▮▮▮▮▮▮▮),字,,,3,
,たとえば,,,,,,
228,first,5(for the ▮▮▮▮▮ time),字,,,3,
,初めて,,,,,,
229,little,6(a ▮▮▮▮▮▮ bit),字,,,3,
,少し,,,,,,
230,fresh,5(f▮▮▮▮),字,,,3,
,新鮮な,,,,,,
231,sick,4(get s▮▮▮),字,,,3,
,病気になる,,,,,,
232,ahead,5(go ▮▮▮▮▮),字,,,3,
,さあどうぞ,,,,,,
233,graduate,8(g▮▮▮▮▮▮▮),字,,,3,
,(～を)卒業する,,,,,,
234,group,5(g▮▮▮▮),字,,,3,
,集団,,,,,,
235,grow,4(▮▮▮▮ up),字,,,3,
,成人する,,,,,,
236,habit,5(h▮▮▮▮),字,,,3,
,(個人の)習慣,,,,,,
237,heavy,5(h▮▮▮▮),字,,,3,
,重い,,,,,,
238,hold,4(h▮▮▮),字,,,3,
,(～を)開催する,,,,,,
239,height,6(h▮▮▮▮▮),字,,,3,
,高さ,,,,,,
240,important,9(i▮▮▮▮▮▮▮▮),字,,,3,
,重要な,,,,,,
241,trouble,7(in ▮▮▮▮▮▮▮),字,,,3,
,困っている,,,,,,
242,invite,6(i▮▮▮▮▮),字,,,3,
,(～へ)招く,,,,,,
243,journey,7(j▮▮▮▮▮▮),字,,,3,
,(長めの)旅行,,,,,,
244,lake,4(l▮▮▮),字,,,3,
,湖,,,,,,
245,legend,6(l▮▮▮▮▮),字,,,3,
,伝説,,,,,,
246,lend,4(▮▮▮d),字,,,3,
,(～を)貸す,,,,,,
247,forward,7(look ▮▮▮▮▮▮▮ to),字,,,3,
,(～を)楽しみに待つ,,,,,,
248,magazine,8(m▮▮▮▮▮▮▮),字,,,3,
,雑誌,,,,,,
249,manager,7(m▮▮▮▮▮▮),字,,,3,
,支配人,,,,,,
250,matter,6(m▮▮▮▮▮),字,,,3,
,(原因となる)事柄,,,,,,
251,meaning,7(m▮▮▮▮▮▮),字,,,3,
,意味,,,,,,
252,medicine,8(▮▮▮▮▮▮▮e),字,,,3,
,薬,,,,,,
253,moment、minute,6(m▮▮▮▮▮),字,,,3,
,瞬間,,,,,,
254,than,4(more ▮▮▮▮),字,,,3,
,～以上,,,,,,
255,nature,6(n▮▮▮▮▮),字,,,3,
,自然界,,,,,,
256,ocean,5(o▮▮▮▮),字,,,3,
,海洋,,,,,,
257,opinion,7(o▮▮▮▮▮▮),字,,,3,
,意見,,,,,,
258,outside,7(▮▮▮▮▮▮▮ of),字,,,3,
,(～の)外で,,,,,,
259,oversleep,9(o▮▮▮▮▮▮▮▮),字,,,3,
,寝過ごす,,,,,,
260,own,3(o▮▮),字,,,3,
,自分自身の,,,,,,
261,password,8(p▮▮▮▮▮▮▮),字,,,3,
,合言葉,,,,,,
262,performance,11(p▮▮▮▮▮▮▮▮▮▮),字,,,3,
,上演,,,,,,
263,personality,11(p▮▮▮▮▮▮▮▮▮▮),字,,,3,
,個性,,,,,,
264,plant,5(p▮▮▮▮),字,,,3,
,植物,,,,,,
265,point,5(▮▮▮▮▮ out),字,,,3,
,(～を)指摘する,,,,,,
266,priest,6(p▮▮▮▮▮),字,,,3,
,聖職者,,,,,,
267,protect,7(p▮▮▮▮▮▮),字,,,3,
,(～を)保護する,,,,,,
268,reach,5(r▮▮▮▮),字,,,3,
,(～に)手が届く,,,,,,
269,recently,8(r▮▮▮▮▮▮▮),字,,,3,
,最近,,,,,,
270,recipe,6(r▮▮▮▮▮),字,,,3,
,レシピ,,,,,,
271,rest,4(▮▮▮▮ area),字,,,3,
,休憩所,,,,,,
272,role,4(r▮▮▮),字,,,3,
,(演劇などの)役,,,,,,
273,schedule,8(s▮▮▮▮▮▮▮),字,,,3,
,スケジュール,,,,,,
274,scientist,9(s▮▮▮▮▮▮▮▮),字,,,3,
,科学者,,,,,,
275,security,8(s▮▮▮▮▮▮▮),字,,,3,
,安全,,,,,,
276,shade,5(s▮▮▮▮),字,,,3,
,日陰,,,,,,
277,shake,5(▮▮▮▮▮ hands),字,,,3,
,握手する,,,,,,
278,shout,5(s▮▮▮▮),字,,,3,
,叫ぶ,,,,,,
279,species,7(s▮▮▮▮▮▮),字,,,3,
,種、種類,,,,,,
280,stew,4(s▮▮▮),字,,,3,
,シチュー,,,,,,
281,suddenly,8(s▮▮▮▮▮▮▮),字,,,3,
,突然,,,,,,
282,care,4(take ▮▮▮▮ of),字,,,3,
,(～の)世話をする,,,,,,
283,temperature,11(t▮▮▮▮▮▮▮▮▮▮),字,,,3,
,温度,,,,,,
284,usual,5(as ▮▮▮▮▮),字,,,3,
,相変わらず,,,,,,
285,through,7(t▮▮▮▮▮▮),字,,,3,
,通して,,,,,,
286,ticket,6(t▮▮▮▮▮),字,,,3,
,切符,,,,,,
287,tourist,7(t▮▮▮▮▮▮),字,,,3,
,観光客,,,,,,
288,practice,8(p▮▮▮▮▮▮▮),字,,,3,
,(反復)練習,,,,,,
289,prize,5(p▮▮▮▮),字,,,3,
,賞品,,,,,,
290,upset,5(get u▮▮▮▮),字,,,3,
,取り乱す,,,,,,
291,village,7(v▮▮▮▮▮▮),字,,,3,
,村,,,,,,
292,visitor,7(v▮▮▮▮▮▮),字,,,3,
,訪問者,,,,,,
293,volunteer,9(v▮▮▮▮▮▮▮▮),字,,,3,
,ボランティア,,,,,,
294,wedding,7(w▮▮▮▮▮▮),字,,,3,
,結婚式,,,,,,
295,weight,6(w▮▮▮▮▮),字,,,3,
,重さ,,,,,,
296,while,5(w▮▮▮▮),字,,,3,
,～する間,,,,,,
297,wide,4(w▮▮▮),字,,,3,
,幅広い,,,,,,
298,wild,4(w▮▮▮),字,,,3,
,野生の,,,,,,
299,without,7(w▮▮▮▮▮▮),字,,,3,
,～なしで,,,,,,
300,work,4(w▮▮▮),字,,,3,
,作品,,,,,,
301,absence,7(a▮▮▮▮▮▮),字,,,4,
,欠席,,,,,,
302,abandon,7(a▮▮▮▮▮▮),字,,,4,【他】見捨てる、身を任せる
,(～を)捨てる,,,,,,
303,accept,6(a▮▮▮▮▮),字,,,4,
,(～を)受け入れる,,,,,,
304,admirable,9(a▮▮▮▮▮▮▮▮),字,,,4,
,称賛に値する,,,,,,
305,affection,9(a▮▮▮▮▮▮▮▮),字,,,4,
,愛情,,,,,,
306,ancient,7(a▮▮▮▮▮▮),字,,,4,
,古代の,,,,,,
307,appointment,11(a▮▮▮▮▮▮▮▮▮▮),字,,,4,
,(日時を決める)約束,,,,,,
308,association,11(a▮▮▮▮▮▮▮▮▮▮),字,,,4,
,協会,,,,,,
309,attention,9(a▮▮▮▮▮▮▮▮),字,,,4,
,注意,,,,,,
310,attitude,8(a▮▮▮▮▮▮▮),字,,,4,
,態度,,,,,,
311,audience,8(a▮▮▮▮▮▮▮),字,,,4,
,観衆,,,,,,
312,above,5(▮▮▮▮▮ all),字,,,4,【他】とりわけ、なかんずく
,何よりも,,,,,,
313,according,9(▮▮▮▮▮▮▮▮▮ to),字,,,4,【他】～にしたがって
,～によれば,,,,,,
314,ballroom,8(b▮▮▮▮▮▮▮),字,,,4,
,舞踏室,,,,,,
315,bargain,7(b▮▮▮▮▮▮),字,,,4,
,特価品,,,,,,
316,crowded,7(be ▮▮▮▮▮▮▮ with),字,,,4,
,(～で)混雑している,,,,,,
317,superior,8(be ▮▮▮▮▮▮▮▮ to),字,,,4,
,(～より)優れている,,,,,,
318,belief,6(b▮▮▮▮▮),字,,,4,
,信条,,,,,,
319,binoculars,10(b▮▮▮▮▮▮▮▮▮),字,,,4,
,双眼鏡,,,,,,
320,blame,5(b▮▮▮▮),字,,,4,
,(～を)非難する,,,,,,
321,bond,4(b▮▮▮),字,,,4,
,きずな,,,,,,
322,bride,5(b▮▮▮▮),字,,,4,
,花嫁,,,,,,
323,broad,5(b▮▮▮▮),字,,,4,
,広々とした,,,,,,
324,calm,4(▮▮▮▮ down),字,,,4,
,落ち着く,,,,,,
325,circumstance,12(c▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,境遇,,,,,,
326,civilization,12(c▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,文明,,,,,,
327,colony,6(c▮▮▮▮▮),字,,,4,
,植民地,,,,,,
328,complain,8(c▮▮▮▮▮▮▮),字,,,4,
,苦情を言う,,,,,,
329,concept,7(c▮▮▮▮▮▮),字,,,4,
,概念,,,,,,
330,convenient,10(c▮▮▮▮▮▮▮▮▮),字,,,4,
,便利な,,,,,,
331,construction,12(c▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,建造,,,,,,
332,current,7(c▮▮▮▮▮▮),字,,,4,
,現在の,,,,,,
333,custom,6(c▮▮▮▮▮),字,,,4,
,(社会の)慣習,,,,,,
334,decade,6(d▮▮▮▮▮),字,,,4,
,10年間,,,,,,
335,duty,4(d▮▮▮),字,,,4,
,義務,,,,,,
336,demand,6(d▮▮▮▮▮),字,,,4,
,(～を)要求する,,,,,,
337,demonstrate,11(d▮▮▮▮▮▮▮▮▮▮),字,,,4,
,(～を)論証する,,,,,,
338,dependence,10(d▮▮▮▮▮▮▮▮▮),字,,,4,
,依存,,,,,,
339,depth,5(d▮▮▮▮),字,,,4,
,深度,,,,,,
340,determination,13(d▮▮▮▮▮▮▮▮▮▮▮▮),字,,,4,
,決意,,,,,,
341,develop,7(d▮▮▮▮▮▮),字,,,4,
,(～を)発展させる,,,,,,
342,disease,7(d▮▮▮▮▮▮),字,,,4,
,病気,,,,,,
343,disappear,9(d▮▮▮▮▮▮▮▮),字,,,4,
,姿を消す,,,,,,
344,eager,5(e▮▮▮▮),字,,,4,
,熱心な,,,,,,
345,ecosystem,9(e▮▮▮▮▮▮▮▮),字,,,4,
,生態系,,,,,,
346,aid,3(first ▮▮▮),字,,,4,
,応急手当て,,,,,,
347,equipment,9(e▮▮▮▮▮▮▮▮),字,,,4,
,備品,,,,,,
348,estimate,8(e▮▮▮▮▮▮▮),字,,,4,
,(～を)見積もる,,,,,,
349,eventually,10(e▮▮▮▮▮▮▮▮▮),字,,,4,
,結局は,,,,,,
350,exhibition,10(e▮▮▮▮▮▮▮▮▮),字,,,4,
,展覧会,,,,,,
351,expect,6(e▮▮▮▮▮),字,,,4,
,(～を)予期する,,,,,,
